code,name,first_trade_date,first_vol,publish_price,current_vol,treasury_shares,publish_vol,foreign_owner,foreign_owner_ratio,foreign_vol_remain,current_price,market_capital,category,exchanges
ABB,Ngân hàng Thương mại cổ phần An Bình,28/12/2020,571311355.0,15.0,571311355.0,0.0,571311355.0,0.0,0.0,0.0,21.7,12397.5,nganhang,UPCOM
ABI,CTCP Bảo hiểm Ngân hàng Nông nghiệp Việt Nam,16/07/2009,38000000.0,24.0,38000000.0,0.0,38000000.0,17326900.0,45.59710526315789,17316300.0,64.9,2466.2,nganhang,UPCOM
BLI,Tổng Công ty cổ phần Bảo hiểm Bảo Long,11/12/2015,40361400.0,10.8,68800000.0,0.0,68800000.0,24489645.0,35.595414244186045,24489645.0,21.0,1444.8,nganhang,UPCOM
NAB,Ngân hàng TMCP Nam Á,09/10/2020,389005328.0,16.0,389005328.0,0.0,389005328.0,0.0,0.0,0.0,22.5,8752.6,nganhang,UPCOM
VBB,Ngân hàng TMCP Việt Nam Thương Tín,30/07/2019,419019904.0,15.0,477682669.0,0.0,477682669.0,0.0,0.0,0.0,17.0,8120.6,nganhang,UPCOM
BTG,CTCP Bao bì Tiền Giang,24/03/2010,1190000.0,0.0,1190000.0,0.0,1190000.0,583100.0,49.0,583100.0,5.2,6.2,nhua,UPCOM
HBD,CTCP Bao Bì PP Bình Dương,29/12/2006,1535000.0,30.0,1797700.0,106700.0,1904400.0,727790.0,38.21623608485612,727790.0,15.9,30.3,nhua,UPCOM
HKP,CTCP Bao bì Hà Tiên,08/04/2016,4000000.0,11.2,10320000.0,0.0,10320000.0,1960000.0,18.992248062015506,1960000.0,23.0,237.4,nhua,UPCOM
HNP,CTCP Hanel Xốp nhựa,20/12/2016,5000000.0,20.0,5000000.0,0.0,5000000.0,0.0,0.0,0.0,18.4,92.0,nhua,UPCOM
HPB,CTCP Bao bì PP,29/04/2010,3880000.0,60.0,3434400.0,222800.0,3657200.0,1885700.0,51.56130372962922,1885700.0,19.5,71.3,nhua,UPCOM
NSG,CTCP Nhựa Sài Gòn,19/05/2016,8639208.0,11.0,8639208.0,0.0,8639208.0,4233211.0,48.99998935087568,4233211.0,7.1,61.3,nhua,UPCOM
SPA,CTCP Bao bì Sài Gòn,28/12/2016,8500000.0,17.0,8500000.0,0.0,8500000.0,0.0,0.0,0.0,15.5,131.8,nhua,UPCOM
SPP,CTCP Bao bì Nhựa Sài Gòn,25/09/2008,3500000.0,57.3,8238280.0,0.0,8238280.0,6652565.0,80.75186810839156,6599462.0,1.6,13.2,nhua,UPCOM
VKP,CTCP Nhựa Tân Hóa,19/06/2008,8000000.0,55.0,8000000.0,0.0,8000000.0,3912870.0,48.910875,3912870.0,0.5,4.0,nhua,UPCOM
VNP,CTCP Nhựa Việt Nam,18/08/2015,19428913.0,28.0,19428913.0,0.0,19428913.0,9353167.0,48.140454383629184,9353167.0,27.4,532.4,nhua,UPCOM
DHB,CTCP Phân đạm và Hóa chất Hà Bắc,26/07/2017,272200000.0,6.8,272200000.0,0.0,272200000.0,0.0,0.0,0.0,10.9,2967.0,phanbon,UPCOM
HSI,CTCP Vật tư Tổng hợp và Phân bón Hóa Sinh,21/12/2007,10000000.0,52.0,9771180.0,114410.0,9885590.0,4495640.0,45.47669891225511,4495640.0,3.6,35.6,phanbon,UPCOM
DCS,CTCP Tập đoàn Đại Châu,17/12/2007,2000000.0,41.7,60310988.0,0.0,60310988.0,29552384.0,48.99999980103128,28619293.0,3.6,217.1,sxkd,UPCOM
G20,CTCP Đầu tư Dệt may Vĩnh Phúc,09/03/2015,9600000.0,11.0,43200000.0,0.0,43200000.0,7056000.0,16.333333333333332,7043000.0,2.0,86.4,sxkd,UPCOM
GTD,CTCP Giầy Thượng Đình,16/12/2016,9300000.0,44.0,9300000.0,0.0,9300000.0,0.0,0.0,0.0,21.0,195.3,sxkd,UPCOM
GVT,CTCP Giấy Việt Trì,12/01/2017,7345000.0,10.8,11605100.0,0.0,11605100.0,0.0,0.0,0.0,108.0,1253.4,sxkd,UPCOM
HDM,CTCP Dệt may Huế,21/01/2010,4999557.0,0.0,10000000.0,0.0,10000000.0,2385282.0,23.85282,2385282.0,19.5,195.0,sxkd,UPCOM
SSF,CTCP Giáo dục G Sài Gòn,20/04/2010,1600000.0,0.0,3200000.0,0.0,3200000.0,784000.0,24.5,784000.0,2.7,8.6,sxkd,UPCOM
VBH,CTCP Điện tử Bình Hòa,29/12/2006,2900000.0,30.0,2900000.0,0.0,2900000.0,1421000.0,49.0,1376800.0,12.0,34.8,sxkd,UPCOM
VGG,Tổng Công ty cổ phần May Việt Tiến,10/03/2016,28000000.0,40.0,44100000.0,0.0,44100000.0,12889428.0,29.227727891156462,12889428.0,47.8,2108.0,sxkd,UPCOM
VGT,Tập đoàn Dệt May Việt Nam,03/01/2017,500000000.0,13.5,500000000.0,0.0,500000000.0,0.0,0.0,0.0,28.3,14150.0,sxkd,UPCOM
VTI,CTCP Sản xuất - Xuất nhập khẩu Dệt may,17/12/2010,3500000.0,0.0,3500000.0,0.0,3500000.0,1715000.0,49.0,1715000.0,2.3,8.1,sxkd,UPCOM
BVG,CTCP GROUP BẮC VIỆT,09/08/2010,9750948.0,20.2,9750948.0,0.0,9750948.0,4768964.0,48.90769594915284,4768964.0,6.9,67.3,thep,UPCOM
DNS,CTCP Thép Đà Nẵng,05/04/2010,5953747.0,0.0,21600000.0,0.0,21600000.0,10582974.0,48.99525,10582974.0,15.0,324.0,thep,UPCOM
DNY,CTCP Thép DANA - Ý,11/05/2010,15000000.0,55.0,26999517.0,0.0,26999517.0,13229763.0,48.99999877775591,13182505.0,3.2,86.4,thep,UPCOM
HLA,CTCP Hữu Liên Á Châu,30/10/2008,19000000.0,26.0,34456293.0,1500.0,34457793.0,16748513.0,48.60587850185298,16748513.0,1.6,55.1,thep,UPCOM
TDS,CTCP Thép Thủ Đức - VNSTEEL,06/10/2011,12225393.0,0.0,12225393.0,0.0,12225393.0,5957443.0,48.73007354446601,5957443.0,23.1,282.4,thep,UPCOM
TIS,CTCP Gang thép Thái Nguyên,24/03/2011,184000000.0,0.0,184000000.0,0.0,184000000.0,139159800.0,75.63032608695653,139159800.0,15.6,2870.4,thep,UPCOM
TNB,CTCP Thép Nhà Bè - VNSTEEL,16/04/2010,10000000.0,0.0,11500000.0,0.0,11500000.0,12340165.0,107.30578260869565,12340165.0,25.5,293.3,thep,UPCOM
TNS,CTCP Thép tấm lá Thống Nhất,06/01/2017,20000000.0,5.0,20000000.0,0.0,20000000.0,0.0,0.0,0.0,12.8,256.0,thep,UPCOM
TTS,CTCP Cán Thép Thái Trung,17/05/2017,50800000.0,4.0,50800000.0,0.0,50800000.0,0.0,0.0,0.0,12.1,614.7,thep,UPCOM
TVN,Tổng Công ty Thép Việt Nam - CTCP,18/01/2016,678000000.0,10.0,678000000.0,0.0,678000000.0,331720000.0,48.926253687315636,331720000.0,20.4,13831.2,thep,UPCOM
VDT,CTCP Lưới thép Bình Tây,01/03/2011,1965440.0,0.0,1965440.0,0.0,1965440.0,963065.0,48.99996947248454,963065.0,34.5,67.8,thep,UPCOM
VES,CTCP Đầu tư và Xây dựng Điện Mêca Vneco,14/04/2010,9007500.0,16.0,9007500.0,0.0,9007500.0,4408675.0,48.94449070219262,4408675.0,3.4,30.6,thep,UPCOM
AFX,CTCP Xuất nhập khẩu Nông sản Thực phẩm An Giang,02/12/2016,35000000.0,10.0,35000000.0,0.0,35000000.0,0.0,0.0,0.0,16.0,560.0,thucpham,UPCOM
ANT,CTCP Rau quả Thực phẩm An Giang,22/12/2016,6000000.0,11.5,6000000.0,0.0,6000000.0,0.0,0.0,0.0,16.9,101.4,thucpham,UPCOM
BLT,CTCP Lương thực Bình Định,10/07/2017,4000000.0,41.5,4000000.0,0.0,4000000.0,0.0,0.0,0.0,28.3,113.2,thucpham,UPCOM
BSD,"CTCP Bia, Rượu Sài Gòn - Đồng Xuân",28/04/2017,3000000.0,24.6,3000000.0,0.0,3000000.0,0.0,0.0,0.0,37.0,111.0,thucpham,UPCOM
BSL,CTCP Bia Sài Gòn - Sông Lam,16/06/2017,45000000.0,17.0,45000000.0,0.0,45000000.0,0.0,0.0,0.0,10.8,486.0,thucpham,UPCOM
BSQ,CTCP Bia Sài Gòn - Quảng Ngãi,28/02/2017,45000000.0,22.6,45000000.0,0.0,45000000.0,0.0,0.0,0.0,25.7,1156.5,thucpham,UPCOM
BTB,CTCP Bia Hà Nội - Thái Bình,12/01/2017,7691226.0,11.0,7691226.0,0.0,7691226.0,0.0,0.0,0.0,7.8,60.0,thucpham,UPCOM
CMF,CTCP Thực phẩm Cholimex,30/11/2016,8100000.0,90.0,8100000.0,0.0,8100000.0,0.0,0.0,0.0,185.6,1503.4,thucpham,UPCOM
CMN,CTCP Lương thực Thực phẩm Colusa - Miliket,10/07/2017,4800000.0,25.8,4800000.0,0.0,4800000.0,0.0,0.0,0.0,50.0,240.0,thucpham,UPCOM
FCC,CTCP Liên hợp Thực phẩm,09/05/2016,5997040.0,11.8,5997040.0,0.0,5997040.0,2938549.0,48.99998999506423,2938549.0,11.0,66.0,thucpham,UPCOM
FCS,CTCP Lương thực Thành phố Hồ Chí Minh,03/03/2017,29450000.0,12.0,29450000.0,0.0,29450000.0,0.0,0.0,0.0,4.8,141.4,thucpham,UPCOM
HKB,CTCP Nông nghiệp và Thực phẩm Hà Nội - Kinh Bắc,08/04/2015,20000000.0,0.0,51599999.0,0.0,51599999.0,25283999.0,48.999999011627885,25063599.0,2.8,144.5,thucpham,UPCOM
HNF,CTCP Thực phẩm Hữu Nghị,03/11/2015,20000000.0,13.0,30000000.0,0.0,30000000.0,9789900.0,32.633,9789900.0,27.2,816.0,thucpham,UPCOM
HNM,CTCP Sữa Hà Nội,27/12/2006,7049500.0,61.2,20000000.0,0.0,20000000.0,9800000.0,49.0,9628370.0,14.5,290.0,thucpham,UPCOM
IFC,CTCP Thực phẩm Công nghệ Sài Gòn,22/03/2016,3000000.0,26.5,9000000.0,0.0,9000000.0,1470000.0,16.333333333333332,1470000.0,6.9,62.1,thucpham,UPCOM
IFS,CTCP Thực phẩm Quốc tế,17/10/2006,87140984.0,50.0,87140984.0,0.0,87140984.0,3368926.0,3.8660637570950542,0.0,25.6,2230.8,thucpham,UPCOM
MCH,CTCP Hàng tiêu dùng Masan,05/01/2017,538160117.0,90.0,728165431.0,0.0,728165431.0,0.0,0.0,0.0,123.0,89564.3,thucpham,UPCOM
NDF,CTCP Chế biến Thực phẩm Nông sản xuất khẩu Nam Định,12/09/2014,5653800.0,14.5,7853800.0,0.0,7853800.0,3848362.0,49.0,3659362.0,2.8,22.0,thucpham,UPCOM
QNS,CTCP Đường Quảng Ngãi,20/12/2016,187549373.0,80.0,553551714.0,0.0,553551714.0,0.0,0.0,0.0,52.4,29006.1,thucpham,UPCOM
VLF,CTCP Lương thực Thực phẩm Vĩnh Long,21/12/2010,10400000.0,25.0,11959982.0,0.0,11959982.0,5803697.0,48.52596768122226,5803697.0,3.8,45.4,thucpham,UPCOM
VOC,Tổng Công ty Công Nghiệp Dầu Thực Vật Việt Nam - CTCP,19/09/2016,121800000.0,13.5,121800000.0,0.0,121800000.0,0.0,0.0,0.0,36.3,4421.3,thucpham,UPCOM
VSN,CTCP Việt Nam Kỹ nghệ Súc sản,21/10/2016,80914300.0,67.0,80914300.0,0.0,80914300.0,0.0,0.0,0.0,32.0,2589.3,thucpham,UPCOM
WSB,CTCP Bia Sài Gòn - Miền Tây,10/08/2010,14500000.0,0.0,14500000.0,0.0,14500000.0,4497830.0,31.01951724137931,4497830.0,54.1,784.4,thucpham,UPCOM
HLG,CTCP Tập đoàn Hoàng Long,09/09/2009,28768711.0,30.0,44075385.0,150000.0,44225385.0,21743938.0,49.16619267418474,21600559.0,5.8,256.5,thuongmai,UPCOM
HTG,Tổng Công ty cổ phần Dệt may Hòa Thọ,14/06/2017,22500000.0,27.0,30612245.0,0.0,30612245.0,0.0,0.0,0.0,38.3,1172.4,thuongmai,UPCOM
HTT,CTCP Thương mại Hà Tây,05/07/2017,20000000.0,12.6,20000000.0,0.0,20000000.0,0.0,0.0,0.0,3.0,60.0,thuongmai,UPCOM
KHA,CTCP Đầu tư và Dịch vụ Khánh Hội,19/08/2002,3135000.0,21.5,11416569.0,1351870.0,12768439.0,6918951.0,54.1879160013217,6084025.0,32.2,411.1,thuongmai,UPCOM
SID,CTCP Đầu tư Phát triển Sài Gòn Co.op,09/01/2017,100000000.0,20.9,100000000.0,0.0,100000000.0,0.0,0.0,0.0,16.4,1640.0,thuongmai,UPCOM
TAG,CTCP Thế Giới Số Trần Anh,12/01/2010,4506821.0,77.0,24914990.0,0.0,24914990.0,12208345.0,48.9999995986352,4261903.0,27.0,672.7,thuongmai,UPCOM
TH1,CTCP Xuất nhập khẩu tổng hợp 1 Việt Nam,11/11/2009,8892733.0,69.8,13539185.0,41.0,13539226.0,6634240.0,49.00014225333118,6631128.0,5.3,71.8,thuongmai,UPCOM
VHG,CTCP Đầu tư Cao su Quảng Nam,28/01/2008,25000000.0,120.0,150000000.0,0.0,150000000.0,73500000.0,49.0,70040905.0,4.8,720.0,thuongmai,UPCOM
AGF,CTCP Xuất nhập khẩu Thủy sản An Giang,02/05/2002,7887578.0,30.0,28109743.0,0.0,28109743.0,13773774.0,48.99999975097602,13534389.0,4.6,129.3,thuysan,UPCOM
ATA,CTCP Ntaco,08/09/2009,10000000.0,20.0,11999998.0,0.0,11999998.0,5879999.0,48.999999833333305,5872219.0,4.6,55.2,thuysan,UPCOM
AVF,CTCP Việt An,23/11/2010,22500000.0,25.0,43338000.0,0.0,43338000.0,21171609.0,48.852298214038484,21171609.0,1.6,69.3,thuysan,UPCOM
CAD,CTCP Chế biến và Xuất nhập khẩu Thủy sản Cadovimex,05/01/2009,8000000.0,25.0,8799927.0,0.0,8799927.0,3628788.0,41.236569348813916,3628788.0,2.5,22.0,thuysan,UPCOM
HVG,CTCP Hùng Vương,25/11/2009,59999993.0,50.0,217038291.0,5000000.0,222038291.0,91927804.0,41.40177965970743,74351945.0,3.0,666.1,thuysan,UPCOM
ICF,CTCP Đầu tư Thương mại Thủy sản,18/12/2006,12807000.0,50.0,12807000.0,0.0,12807000.0,6275430.0,49.0,5913620.0,3.8,48.7,thuysan,UPCOM
MPC,CTCP Tập đoàn Thủy sản Minh Phú,27/12/2006,60000000.0,87.7,200000000.0,0.0,200000000.0,34300000.0,17.150000000000002,0.0,46.5,9300.0,thuysan,UPCOM
NGC,CTCP Chế biến Thủy sản xuất khẩu Ngô Quyền,06/03/2008,1000000.0,30.0,2299854.0,0.0,2299854.0,979972.0,42.61018308118689,711874.0,9.5,21.8,thuysan,UPCOM
SCO,CTCP Công nghiệp Thủy sản,17/09/2010,4200000.0,0.0,4200000.0,0.0,4200000.0,2058000.0,49.0,2058000.0,4.6,19.3,thuysan,UPCOM
SEA,Tổng Công ty Thủy sản Việt Nam - CTCP,23/12/2016,125000000.0,11.4,125000000.0,0.0,125000000.0,0.0,0.0,0.0,43.5,5437.5,thuysan,UPCOM
SNC,CTCP Xuất nhập khẩu Thủy sản Năm Căn,11/11/2014,5000000.0,0.0,5000000.0,0.0,5000000.0,2448000.0,48.96,2448000.0,19.4,97.0,thuysan,UPCOM
SPD,CTCP Xuất nhập khẩu Thủy sản Miền Trung,22/04/2010,7560000.0,0.0,12000000.0,0.0,12000000.0,5880000.0,49.0,5880000.0,9.6,115.2,thuysan,UPCOM
SPH,CTCP Xuất nhập khẩu Thủy sản Hà Nội,20/05/2014,10000000.0,0.0,10000000.0,0.0,10000000.0,4900000.0,49.0,4900000.0,27.0,270.0,thuysan,UPCOM
SSN,CTCP Xuất nhập khẩu Thủy sản Sài Gòn,15/10/2013,9600000.0,0.0,39600000.0,0.0,39600000.0,19384000.0,48.94949494949495,19384000.0,8.1,320.8,thuysan,UPCOM
TS4,CTCP Thủy sản Số 4,08/08/2002,1500000.0,22.0,15942542.0,109052.0,16051594.0,7918716.0,49.332894913738784,7673241.0,4.2,67.4,thuysan,UPCOM
VNH,CTCP Đầu tư Việt Việt Nhật,08/04/2010,8023071.0,16.0,8023071.0,0.0,8023071.0,3931304.0,48.999990153396375,3846895.0,8.8,70.6,thuysan,UPCOM
BSG,CTCP Xe khách Sài Gòn,21/11/2016,60000000.0,10.2,60000000.0,0.0,60000000.0,0.0,0.0,0.0,9.8,588.0,vantai,UPCOM
CCP,CTCP Cảng Cửa Cấm Hải Phòng,16/03/2017,2400000.0,12.6,2400000.0,0.0,2400000.0,0.0,0.0,0.0,13.2,31.7,vantai,UPCOM
CCR,CTCP Cảng Cam Ranh,24/09/2015,24501817.0,10.2,24501817.0,0.0,24501817.0,12005890.0,48.99999865316111,12005890.0,34.2,838.0,vantai,UPCOM
CCT,CTCP Cảng Cần Thơ,30/06/2017,28480000.0,10.0,28480000.0,0.0,28480000.0,0.0,0.0,0.0,11.0,313.3,vantai,UPCOM
CMP,CTCP Cảng Chân Mây,15/02/2016,30862300.0,10.3,32405415.0,0.0,32405415.0,15122527.0,46.666666666666664,15122527.0,8.1,262.5,vantai,UPCOM
DDM,CTCP Hàng Hải Đông Đô,22/07/2008,8920000.0,14.0,12244495.0,0.0,12244495.0,5974325.0,48.79192649431439,5974325.0,7.2,88.2,vantai,UPCOM
DNL,CTCP Logistics Cảng Đà Nẵng,28/08/2011,3000000.0,0.0,4310000.0,0.0,4310000.0,1750100.0,40.60556844547564,1750100.0,23.0,99.1,vantai,UPCOM
DVC,CTCP Thương mại Dịch vụ Tổng hợp Cảng Hải Phòng,13/12/2013,4651423.0,0.0,10793670.0,0.0,10793670.0,2279197.0,21.116052278789326,2279197.0,14.0,151.1,vantai,UPCOM
GTT,CTCP Thuận Thảo,30/06/2010,29002000.0,20.0,43503000.0,0.0,43503000.0,21306095.0,48.97615107004115,21306095.0,1.4,60.9,vantai,UPCOM
HDO,CTCP Hưng Đạo Container,17/06/2010,4304672.0,22.8,16679879.0,140000.0,16819879.0,7330340.0,43.58140745245551,7250708.0,3.0,50.5,vantai,UPCOM
HRT,CTCP Vận tải Đường sắt Hà Nội,15/09/2016,80058970.0,9.5,80058970.0,0.0,80058970.0,0.0,0.0,0.0,6.6,528.4,vantai,UPCOM
IST,CTCP ICD Tân Cảng Sóng Thần,05/01/2017,12008672.0,14.8,12008672.0,0.0,12008672.0,0.0,0.0,0.0,31.2,374.7,vantai,UPCOM
PSN,CTCP Cảng Dịch vụ Dầu khí Tổng hợp PTSC Thanh Hóa,29/06/2017,40000000.0,12.3,40000000.0,0.0,40000000.0,0.0,0.0,0.0,11.9,476.0,vantai,UPCOM
PSP,CTCP Cảng Dịch vụ Dầu khí Đình Vũ,10/11/2009,22500000.0,0.0,22500000.0,0.0,22500000.0,11018800.0,48.97244444444445,11018800.0,13.0,292.5,vantai,UPCOM
PVP,CTCP Vận tải Dầu khí Thái Bình Dương,20/12/2016,94275028.0,11.0,94275028.0,0.0,94275028.0,0.0,0.0,0.0,21.4,2017.5,vantai,UPCOM
QSP,CTCP Tân Cảng Quy Nhơn,23/09/2016,10792275.0,12.0,10792275.0,0.0,10792275.0,0.0,0.0,0.0,23.0,248.2,vantai,UPCOM
SAC,CTCP Xếp dỡ và Dịch vụ Cảng Sài Gòn,11/11/2016,4050000.0,18.8,4050000.0,0.0,4050000.0,0.0,0.0,0.0,12.0,48.6,vantai,UPCOM
SGP,CTCP Cảng Sài Gòn,25/04/2016,216294961.0,11.5,216294961.0,0.0,216294961.0,105984457.0,48.9999658383165,105984457.0,41.7,9019.5,vantai,UPCOM
SSG,CTCP Vận tải biển Hải Âu,05/01/2011,5000000.0,15.0,4962380.0,18810.0,4981190.0,2449000.0,49.164958574155975,2449000.0,12.4,61.8,vantai,UPCOM
STT,CTCP Vận chuyển Sài Gòn Tourist,08/07/2011,8000000.0,20.0,8000000.0,0.0,8000000.0,3920000.0,49.0,1593718.0,4.6,36.8,vantai,UPCOM
TCW,CTCP Kho Vận Tân Cảng,26/06/2017,14998258.0,32.0,19991020.0,0.0,19991020.0,0.0,0.0,0.0,35.0,699.7,vantai,UPCOM
TNP,CTCP Cảng Thị Nại,23/12/2016,7100000.0,11.7,7100000.0,0.0,7100000.0,0.0,0.0,0.0,12.0,85.2,vantai,UPCOM
VFC,CTCP Vinafco,24/07/2006,5575627.0,30.0,33952242.0,23879.0,33976121.0,1435034.0,4.223654607304937,1435034.0,21.5,730.5,vantai,UPCOM
VFR,CTCP Vận tải và Thuê tàu,28/12/2006,15000000.0,36.1,15000000.0,0.0,15000000.0,7350000.0,49.0,7348200.0,10.6,159.0,vantai,UPCOM
VNA,CTCP Vận tải Biển Vinaship,09/09/2008,20000000.0,50.0,20000000.0,0.0,20000000.0,9800000.0,49.0,9390590.0,41.5,830.0,vantai,UPCOM
ACE,CTCP Bê tông Ly tâm An Giang,10/11/2009,2300000.0,25.0,3050781.0,0.0,3050781.0,1489482.0,48.82297352710667,1489482.0,40.1,122.3,vlxd,UPCOM
BHC,CTCP Bê tông Biên Hòa,15/05/2009,4500000.0,16.5,4500000.0,0.0,4500000.0,2193600.0,48.74666666666666,2193600.0,4.1,18.5,vlxd,UPCOM
BHT,CTCP Đầu tư Xây dựng Bạch Đằng TMC,11/01/2011,2565000.0,18.0,4600000.0,0.0,4565000.0,2254000.0,49.37568455640744,2254000.0,15.6,71.2,vlxd,UPCOM
BTD,CTCP Bê tông Ly tâm Thủ Đức,02/03/2017,6414100.0,18.6,6414100.0,0.0,6414100.0,0.0,0.0,0.0,38.0,243.7,vlxd,UPCOM
CCM,CTCP khoáng sản và Xi măng Cần Thơ,18/09/2008,2750000.0,25.1,6199900.0,0.0,6199900.0,2254000.0,36.355425087501416,2246340.0,60.0,372.0,vlxd,UPCOM
CQT,CTCP Xi măng Quán Triều VVMI,01/11/2016,25000000.0,10.0,25000000.0,0.0,25000000.0,0.0,0.0,0.0,13.6,340.0,vlxd,UPCOM
CYC,CTCP Gạch men Chang Yih,31/07/2006,1990530.0,20.0,9046425.0,0.0,1990530.0,975359.0,48.99996483348656,640190.0,4.2,8.4,vlxd,UPCOM
DAC,CTCP Viglacera Đông Anh,20/09/2006,750000.0,17.0,1004974.0,0.0,1004974.0,436269.0,43.41097381623803,436269.0,6.4,6.4,vlxd,UPCOM
DCT,CTCP Tấm lợp Vật liệu Xây dựng Đồng Nai,10/10/2006,12097346.0,32.0,27223647.0,0.0,27223647.0,13201905.0,48.49425574758591,13201905.0,3.2,87.1,vlxd,UPCOM
DIC,CTCP Đầu tư và Thương mại DIC,28/12/2006,3200000.0,38.0,26585840.0,0.0,26585840.0,13027061.0,48.99999774315952,10866045.0,3.5,93.1,vlxd,UPCOM
DTC,CTCP Viglacera Đông Triều,25/12/2006,500000.0,17.0,10000000.0,0.0,10000000.0,1609172.0,16.091720000000002,1609172.0,12.0,120.0,vlxd,UPCOM
HLY,CTCP Viglacera Hạ Long I,25/12/2006,500000.0,18.0,999810.0,95.0,999905.0,490000.0,49.004655442267016,438602.0,11.0,11.0,vlxd,UPCOM
KCE,CTCP Bê tông Ly tâm Điện Lực Khánh Hòa,08/02/2011,1500000.0,0.0,1500000.0,0.0,1500000.0,735000.0,49.0,735000.0,13.5,20.3,vlxd,UPCOM
LCC,CTCP Xi măng Hồng Phong,06/05/2010,4900000.0,0.0,5838999.0,0.0,5838999.0,2861109.0,48.99999126562618,2861109.0,3.1,18.1,vlxd,UPCOM
MVC,CTCP Vật liệu và Xây dựng Bình Dương,22/03/2017,100000000.0,10.0,100000000.0,0.0,100000000.0,0.0,0.0,0.0,16.9,1690.0,vlxd,UPCOM
PTE,CTCP Xi măng Phú Thọ,12/08/2015,12500000.0,4.2,12500000.0,0.0,12500000.0,6125000.0,49.0,6125000.0,3.1,38.7,vlxd,UPCOM
PX1,CTCP Xi măng Sông Lam 2,01/12/2010,20000000.0,0.0,20000000.0,0.0,20000000.0,9800000.0,49.0,9800000.0,10.0,200.0,vlxd,UPCOM
QNC,CTCP Xi măng và Xây dựng Quảng Ninh,17/01/2008,12500000.0,50.1,37029109.0,76000.0,37105109.0,9041043.0,24.366032720723176,8980467.0,13.8,512.1,vlxd,UPCOM
SCC,CTCP Đầu tư Thương mại Hưng Long Tỉnh Hòa Bình,20/12/2006,1980000.0,27.0,1980000.0,0.0,1980000.0,926500.0,46.792929292929294,926500.0,6.5,12.9,vlxd,UPCOM
SCJ,CTCP Xi măng Sài Sơn,19/09/2007,2774200.0,82.4,37839000.0,0.0,37839000.0,9562840.0,25.272443774941202,9446660.0,13.0,491.9,vlxd,UPCOM
SCL,CTCP Sông Đà Cao Cường,15/09/2010,9000000.0,31.5,16889973.0,0.0,16889973.0,6806086.0,40.296606750052234,6582720.0,36.6,618.2,vlxd,UPCOM
SDY,CTCP Xi măng Sông Đà Yaly,25/12/2006,1500000.0,35.0,4500000.0,0.0,4500000.0,2205000.0,49.0,2190000.0,3.3,14.9,vlxd,UPCOM
TLT,CTCP Viglacera Thăng Long,08/12/2006,1800000.0,35.0,6989800.0,0.0,6989800.0,3380602.0,48.364788692094194,3380602.0,13.7,95.8,vlxd,UPCOM
VCX,CTCP Xi măng Yên Bình,01/04/2014,25600000.0,0.0,26530000.0,0.0,26530000.0,12979500.0,48.92385978137957,12979500.0,9.9,262.6,vlxd,UPCOM
VTA,CTCP Vitaly,29/12/2006,4000000.0,22.0,8000000.0,0.0,8000000.0,3914640.0,48.933,3914640.0,7.1,56.8,vlxd,UPCOM
CC1,Tổng Công ty Xây dựng Số 1 - CTCP,20/07/2017,110000000.0,14.2,110000000.0,0.0,110000000.0,0.0,0.0,0.0,31.6,3476.0,xaydung,UPCOM
CEG,CTCP Tập đoàn Xây dựng và Thiết bị Công nghiệp,17/05/2017,3800000.0,18.2,3800000.0,0.0,3800000.0,0.0,0.0,0.0,8.1,30.8,xaydung,UPCOM
HAN,Tổng Công ty Xây dựng Hà Nội - CTCP,20/10/2016,141048000.0,12.5,141048000.0,0.0,141048000.0,0.0,0.0,0.0,14.8,2087.5,xaydung,UPCOM
HC3,CTCP Xây dựng Số 3 Hải Phòng,11/07/2017,15543029.0,16.9,20685717.0,0.0,20685717.0,0.0,0.0,0.0,34.0,703.3,xaydung,UPCOM
HU4,CTCP Đầu tư và Xây dựng HUD4,02/02/2016,15000000.0,11.8,15000000.0,0.0,15000000.0,7350000.0,49.0,7350000.0,27.8,417.0,xaydung,UPCOM
ICC,CTCP Xây dựng Công nghiệp (ICC),01/06/2016,3800000.0,16.0,3800000.0,0.0,3800000.0,1862000.0,49.0,1862000.0,31.0,117.8,xaydung,UPCOM
ICN,CTCP Đầu tư Xây dựng Dầu khí IDICO,12/06/2015,5000000.0,12.6,8000000.0,0.0,8000000.0,2450000.0,30.625000000000004,2450000.0,70.0,560.0,xaydung,UPCOM
LAI,CTCP Đầu Tư Xây dựng Long An IDICO,10/08/2015,8550000.0,12.7,8550000.0,0.0,8550000.0,4189500.0,49.0,4189500.0,28.0,239.4,xaydung,UPCOM
LIC,Tổng Công ty LICOGI - CTCP,05/06/2017,90000000.0,4.9,90000000.0,0.0,90000000.0,0.0,0.0,0.0,19.5,1755.0,xaydung,UPCOM
RCD,CTCP Xây dựng - Địa ốc Cao su,06/02/2014,5300062.0,10.0,5300062.0,0.0,5300062.0,2597030.0,48.999992830272554,2597030.0,4.8,25.4,xaydung,UPCOM
TV1,CTCP Tư vấn Xây dựng Điện 1,23/09/2010,10000000.0,22.5,26691319.0,0.0,26691319.0,13078746.0,48.999998838573696,13072370.0,9.1,242.9,xaydung,UPCOM
VCP,CTCP Tư Xây dựng và Phát triển Năng Lượng VCP,16/12/2016,45599995.0,17.0,75239879.0,0.0,75239879.0,0.0,0.0,0.0,32.2,2422.7,xaydung,UPCOM
